ID,StreetNumber,StreetName,AdditionalLocationInformation,Category,BuildingNameSpecifics,EvaluationGroup,MunicipalDesignationM,ProvincialDesignationP,HeritageRevitalizationAgreementH,InteriorDesignationI,LandscapeDesignationL,HeritageConservationAreaCA,HeritageConservationCovenantHC,FederalDesignationF,Status,DateofLastUpdate,LocalArea,Geom,geo_point_2d
365,2304,DUNBAR ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.18340543565566, 49.26590097129604], ""type"": ""Point""}","49.26590097129604, -123.18340543565566"
389,20,E 10TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.1043942773693, 49.26180027666153], ""type"": ""Point""}","49.26180027666153, -123.1043942773693"
393,458,E 10TH AV,None,HERITAGE BUILDINGS,Mason House,C,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.09390684980582, 49.26130313136757], ""type"": ""Point""}","49.26130313136757, -123.09390684980582"
401,1529,E 10TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.0729130837515, 49.26165913537457], ""type"": ""Point""}","49.26165913537457, -123.0729130837515"
404,1417,E 11TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.07525122958376, 49.26076630187216], ""type"": ""Point""}","49.26076630187216, -123.07525122958376"
408,1764,E 11TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.0683610186419, 49.26018844287851], ""type"": ""Point""}","49.26018844287851, -123.0683610186419"
414,1853-1857,E 11TH AV,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.06654641071809, 49.26069681860746], ""type"": ""Point""}","49.26069681860746, -123.06654641071809"
422,1840,E 12TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.06712677471927, 49.259279126486874], ""type"": ""Point""}","49.259279126486874, -123.06712677471927"
433,1634,E 13TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.0709176311806, 49.25839946794229], ""type"": ""Point""}","49.25839946794229, -123.0709176311806"
439,1778,E 14TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.06812791445695, 49.257480223843885], ""type"": ""Point""}","49.257480223843885, -123.06812791445695"
452,281,E 18TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.09908902054023, 49.25502438856731], ""type"": ""Point""}","49.25502438856731, -123.09908902054023"
463,2110,E 19TH AV,None,HERITAGE BUILDINGS,Associated with 2104 E 19th,N/A,No,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.06193093237128, 49.25270372680415], ""type"": ""Point""}","49.25270372680415, -123.06193093237128"
467,2325,E 1ST AV,None,HERITAGE BUILDINGS,Mellish House,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.05727330341075, 49.269761799718424], ""type"": ""Point""}","49.269761799718424, -123.05727330341075"
469,262,E 20TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.0994009651442, 49.25270292633046], ""type"": ""Point""}","49.25270292633046, -123.0994009651442"
471,1305,E 20TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.07769911872587, 49.25287991284139], ""type"": ""Point""}","49.25287991284139, -123.07769911872587"
479,1662,E 21ST AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.0707679456922, 49.251355039006114], ""type"": ""Point""}","49.251355039006114, -123.0707679456922"
488,1750,E 22ND AV,None,HERITAGE BUILDINGS,Selkirk School #2,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.06879293089183, 49.24968337097767], ""type"": ""Point""}","49.24968337097767, -123.06879293089183"
496,275,E 23RD AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.09927565193072, 49.25050414875586], ""type"": ""Point""}","49.25050414875586, -123.09927565193072"
508,77,E 27TH AV,None,HERITAGE BUILDINGS,N/A,C,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.10361793850815, 49.24744698733689], ""type"": ""Point""}","49.24744698733689, -123.10361793850815"
526,70-78,E 2ND AV,None,HERITAGE BUILDINGS,Gordon Campbell Building,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.10295580582597, 49.268905613630075], ""type"": ""Point""}","49.268905613630075, -123.10295580582597"
1333,3536,POINT GREY RD,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.18247159378635, 49.27185732136866], ""type"": ""Point""}","49.27185732136866, -123.18247159378635"
1357,40-50,POWELL ST,None,HERITAGE BUILDINGS,A. MacDonald & Co. Bldg.,B,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10316428399706, 49.28299891593464], ""type"": ""Point""}","49.28299891593464, -123.10316428399706"
1401,3780,QUEBEC ST,None,HERITAGE BUILDINGS,N/A,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.10265393479294, 49.25118420664435], ""type"": ""Point""}","49.25118420664435, -123.10265393479294"
1405,432,RICHARDS ST,None,HERITAGE BUILDINGS,Canada Permanent Building,A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11231993112385, 49.28352575220713], ""type"": ""Point""}","49.28352575220713, -123.11231993112385"
1410,650,RICHARDS ST,None,HERITAGE BUILDINGS,Rosary Hall,N/A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11504307271277, 49.28159939705934], ""type"": ""Point""}","49.28159939705934, -123.11504307271277"
1413,150,ROBSON ST,None,HERITAGE BUILDINGS,Catholic Charities Hostel,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11490198686545, 49.27777403528875], ""type"": ""Point""}","49.27777403528875, -123.11490198686545"
1436,1616,SEMLIN DR,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.06353288422314, 49.270152616775846], ""type"": ""Point""}","49.270152616775846, -123.06353288422314"
1439,818-822,SEMLIN DR,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.0634047057299, 49.27724475933338], ""type"": ""Point""}","49.27724475933338, -123.0634047057299"
1442,615,SEYMOUR ST,None,HERITAGE BUILDINGS,Gotham Steakhouse,C,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11596397608095, 49.28297580727881], ""type"": ""Point""}","49.28297580727881, -123.11596397608095"
1444,1295,SEYMOUR ST,None,HERITAGE BUILDINGS,Federal Motor Co. Bldg.,B,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.12690568092951, 49.2757464240805], ""type"": ""Point""}","49.2757464240805, -123.12690568092951"
1448,8468,SHAUGHNESSY ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Marpole,"{""coordinates"": [-123.1284381362354, 49.20948156165757], ""type"": ""Point""}","49.20948156165757, -123.1284381362354"
1456,3010,ST. CATHERINES ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.08501693359749, 49.25765861105034], ""type"": ""Point""}","49.25765861105034, -123.08501693359749"
1461,3444,ST. CATHERINES ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.08533434181336, 49.25377593232852], ""type"": ""Point""}","49.25377593232852, -123.08533434181336"
1473,1610,STEPHENS ST,None,HERITAGE BUILDINGS,McGregor Cottage,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.1659260027767, 49.271680909248865], ""type"": ""Point""}","49.271680909248865, -123.1659260027767"
1492,2233,STEPHENS ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16676569498135, 49.26607250851075], ""type"": ""Point""}","49.26607250851075, -123.16676569498135"
1509,2050,SW MARINE DR,None,HERITAGE BUILDINGS,Wilmar,B,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kerrisdale,"{""coordinates"": [-123.1540307500867, 49.21376991668787], ""type"": ""Point""}","49.21376991668787, -123.1540307500867"
1519,598,TAYLOR ST,None,HERITAGE BUILDINGS,N/A,N/A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10558726834363, 49.27972737403782], ""type"": ""Point""}","49.27972737403782, -123.10558726834363"
1525,250,TERMINAL AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.09894868153467, 49.27217289611575], ""type"": ""Point""}","49.27217289611575, -123.09894868153467"
1526,750,TERMINAL AV,None,HERITAGE BUILDINGS,Canada Packers,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.08719362647474, 49.27007144284957], ""type"": ""Point""}","49.27007144284957, -123.08719362647474"
1570,320,UNION ST,None,HERITAGE BUILDINGS,Robert Pollock Residence,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.09636903878999, 49.27733423238939], ""type"": ""Point""}","49.27733423238939, -123.09636903878999"
1598,1110,VICTORIA DR,None,HERITAGE BUILDINGS,N/A,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.0653093987907, 49.274591198241154], ""type"": ""Point""}","49.274591198241154, -123.0653093987907"
1606,1055-1095,VICTORIA DR,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.06593183982133, 49.27508224192246], ""type"": ""Point""}","49.27508224192246, -123.06593183982133"
1625,144,W 10TH AV,None,HERITAGE BUILDINGS,Fred Walsh House,A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.10844820069035, 49.26187127846631], ""type"": ""Point""}","49.26187127846631, -123.10844820069035"
1646,22-24,W 10TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.105567000469, 49.26183662488337], ""type"": ""Point""}","49.26183662488337, -123.105567000469"
1652,20,W 11TH AV,None,HERITAGE BUILDINGS,(Lane),B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.10564065433881, 49.26092831486466], ""type"": ""Point""}","49.26092831486466, -123.10564065433881"
1701,1275,W 12TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Fairview,"{""coordinates"": [-123.1331593997018, 49.260964360488295], ""type"": ""Point""}","49.260964360488295, -123.1331593997018"
1718,2704,W 12TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16655212150276, 49.26107744399849], ""type"": ""Point""}","49.26107744399849, -123.16655212150276"
1733,4444,W 12TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West Point Grey,"{""coordinates"": [-123.20744822142403, 49.26171723489364], ""type"": ""Point""}","49.26171723489364, -123.20744822142403"
1750,1866,W 13TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.1474075918613, 49.25971100878203], ""type"": ""Point""}","49.25971100878203, -123.1474075918613"
1774,1924-1928,W 13TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.14894007659346, 49.25973611451927], ""type"": ""Point""}","49.25973611451927, -123.14894007659346"
1776,1990-1996,W 13TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.15041042207585, 49.259748779292394], ""type"": ""Point""}","49.259748779292394, -123.15041042207585"
1794,2055,W 14TH AV,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.15201413950058, 49.25938766429532], ""type"": ""Point""}","49.25938766429532, -123.15201413950058"
1798,2485,W 14TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16211669009081, 49.25954750319253], ""type"": ""Point""}","49.25954750319253, -123.16211669009081"
1803,1605-1607,W 14TH AV,None,HERITAGE BUILDINGS,N/A,C,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Fairview,"{""coordinates"": [-123.1415325527847, 49.25921877338271], ""type"": ""Point""}","49.25921877338271, -123.1415325527847"
1858,2067-2071,W 16TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.15242824547755, 49.257551479287756], ""type"": ""Point""}","49.257551479287756, -123.15242824547755"
1880,140,W 19TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.10831904185403, 49.253552339373044], ""type"": ""Point""}","49.253552339373044, -123.10831904185403"
1934,1948,W 2ND AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.14904270677897, 49.2695807616823], ""type"": ""Point""}","49.2695807616823, -123.14904270677897"
1977,3076,W 36TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Dunbar-Southlands,"{""coordinates"": [-123.17409374370757, 49.23921524203714], ""type"": ""Point""}","49.23921524203714, -123.17409374370757"
1985,2490,W 37TH AV,None,HERITAGE BUILDINGS,St. Mary’s Anglican Church,A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Arbutus-Ridge,"{""coordinates"": [-123.1620965175892, 49.2381247997575], ""type"": ""Point""}","49.2381247997575, -123.1620965175892"
2025,2982,W 3RD AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.17163406649995, 49.26904749160383], ""type"": ""Point""}","49.26904749160383, -123.17163406649995"
2026,3091,W 3RD AV,None,HERITAGE BUILDINGS,Muller House,B,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.17322305728649, 49.26955369548258], ""type"": ""Point""}","49.26955369548258, -123.17322305728649"
2069,1670,W 49TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kerrisdale,"{""coordinates"": [-123.14470916505785, 49.22671940090955], ""type"": ""Point""}","49.22671940090955, -123.14470916505785"
2087,2050,W 5TH AV,None,HERITAGE BUILDINGS,Kennedy House,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.15164065042958, 49.266981264676254], ""type"": ""Point""}","49.266981264676254, -123.15164065042958"
2122,3040,W 5TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.1729671843381, 49.267304206924955], ""type"": ""Point""}","49.267304206924955, -123.1729671843381"
2128,3171,W 5TH AV,None,HERITAGE BUILDINGS,Juno Miller House,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.17506091533491, 49.26785738360565], ""type"": ""Point""}","49.26785738360565, -123.17506091533491"
2156,2536,W 6TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16318776555727, 49.26632547473439], ""type"": ""Point""}","49.26632547473439, -123.16318776555727"
2172,4408,W 6TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West Point Grey,"{""coordinates"": [-123.20622278696662, 49.26699863257758], ""type"": ""Point""}","49.26699863257758, -123.20622278696662"
2175,2445-2449,W 6TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16100906015504, 49.26680095315329], ""type"": ""Point""}","49.26680095315329, -123.16100906015504"
2184,361,W 7TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.11227610564806, 49.265069263443465], ""type"": ""Point""}","49.265069263443465, -123.11227610564806"
2235,1455,W 8TH AV,None,HERITAGE BUILDINGS,Creswell Apartments,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Fairview,"{""coordinates"": [-123.13734190802738, 49.2647448668185], ""type"": ""Point""}","49.2647448668185, -123.13734190802738"
2306,111,W HASTINGS ST,None,HERITAGE BUILDINGS,Woodwards,C,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10735924708868, 49.28231987346494], ""type"": ""Point""}","49.28231987346494, -123.10735924708868"
2313,412,W HASTINGS ST,None,HERITAGE BUILDINGS,Second Rogers Block,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11155914760593, 49.2834283725281], ""type"": ""Point""}","49.2834283725281, -123.11155914760593"
2385,36,WATER ST,None,HERITAGE BUILDINGS,Grand Hotel (28-32 Water),B,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10529451157217, 49.28338847437786], ""type"": ""Point""}","49.28338847437786, -123.10529451157217"
2394,111,WATER ST,None,HERITAGE BUILDINGS,Canadian Fairbanks Bldg.,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10653538813538, 49.28419260120544], ""type"": ""Point""}","49.28419260120544, -123.10653538813538"
2424,345-347,WATER ST,None,HERITAGE BUILDINGS,Greenshields Building (West Half),A,Yes,No,Yes,Yes,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10981424647132, 49.284773289692566], ""type"": ""Point""}","49.284773289692566, -123.10981424647132"
2445,1966,WILLIAM ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.06410794712703, 49.273589742352016], ""type"": ""Point""}","49.273589742352016, -123.06410794712703"
2455,2723,WOODLAND DR,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.07402320146227, 49.26009160258756], ""type"": ""Point""}","49.26009160258756, -123.07402320146227"
2481,N/A,N/A,1500 Block W. 14th,HERITAGE STREETSCAPES,North Side,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2492,N/A,N/A,2200 Block Yukon,HERITAGE STREETSCAPES,"East Side, South of Lane",N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2522,501,W 12TH AV,None,LANDSCAPE RESOURCES Trees,Northern Red Oak,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2523,453,W 12TH AV,None,LANDSCAPE RESOURCES Trees,English Oak,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:33:57-07:00,,,
2534,1201‑1399,BARCLAY ST,None,LANDSCAPE RESOURCES Trees,Cappadocian Maple,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2548,6510,MACDONALD ST,None,LANDSCAPE RESOURCES Trees,Tulip Tree,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:33:57-07:00,,,
2559,800,W CORDOVA ST,at Hornby,LANDSCAPE RESOURCES Monuments,King Edward VII Fountain,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:33:57-07:00,,,
2570,1155,W PENDER ST,None,LANDSCAPE RESOURCES Monuments,Royal General Insurance Company Bronze Lions,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:33:57-07:00,,,
2574,N/A,N/A,"Stanley Park, Road Near Prospect Point",LANDSCAPE RESOURCES Monuments,Big Hollow Tree (Stump),N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
